,PC_0
118613,-11.535149303512336
118614,-18.300435003235222
118615,-11.51447542903257
118616,-11.535303538387051
118617,-11.527977598182646
118618,-11.545336408329298
118619,-11.533835416651984
118620,-13.28230185520597
118622,-11.529571686734851
118623,-11.570159460753548
118624,-11.513265307167991
118625,-11.559960137659386
118626,-11.54231529925594
118627,-31.155542547993274
118628,-11.536265262942058
118629,-11.57504633629218
118630,-11.55223018441878
118631,-11.576274063434358
118633,-11.570682080772706
118634,-3.3243894284250066
118635,-1.6827366994190767
118636,-11.516547535470055
118637,-11.56398698380956
118638,-11.520774028739183
118639,-11.559172783733198
118640,-11.504049703773338
118641,-11.543381586833467
118642,-11.538053094324221
118643,-11.417149663167182
118644,-22.730579592813687
118646,0.6938620446596853
118647,-11.510839149908852
118648,-11.537899211706101
118649,74.66353494583792
118650,-11.118473739283981
118651,-11.517922109218562
118652,-11.491325265405724
118653,-11.525766091950777
118654,-11.512240859437554
118655,-37.68267097520076
118656,-11.533642082723548
118657,-11.533647191132147
118658,-34.80223197641095
118659,-11.540520310520614
118660,-11.34898160004537
118661,-11.53816366339205
118662,-11.546884960518941
118663,-9.782275173267019
118664,-11.507452449170298
118665,-11.516500868140339
118666,-11.560487459289687
118667,-11.541376533568204
118668,-8.19820955687046
118669,-11.563561791536701
118670,-5.919218209772022
118671,-11.37479110316737
118672,-18.57986844632295
118673,-11.510986939083049
118674,-11.549565891077838
118675,-15.684573917651953
118676,-11.45058805961771
118677,-11.548284797882047
118678,51.99510588730801
118679,-11.500580632651804
118680,-11.355199864483232
118681,-11.53036773944905
118682,-11.500696811678626
118683,25.58756014201845
118684,-11.466621479297876
118685,-6.2304418022699295
118686,-11.528982835785989
118687,5.991653434991067
118688,-11.528910935018141
118690,-11.52953108427542
118691,-11.533030618335761
118692,-11.557609274390456
118696,-11.51971734345958
118697,-11.545552349454958
118698,-11.539652499134469
118699,-11.49429815839578
118700,-11.562673168015257
118701,-11.554618632496089
118703,-11.533318625062178
118704,-11.525428301110212
118705,-31.467319772588812
118706,53.94460391353459
118707,-11.536426344001452
118708,-11.587499728926927
118709,-11.522044378625868
118710,-28.897207511956097
118711,-11.485424314134866
118712,-11.481205785583814
118713,-11.560837912180096
118714,-11.534861781904672
118715,-11.472280036522559
118717,-9.678245206995804
118718,-11.53519227215743
118719,-11.529767924734676
118720,-18.305306307687
118722,-11.524489499533207
118724,-11.544567582878447
118725,-11.498184455731307
118726,-11.5655435405052
118727,-48.58334930639917
118728,-10.563924613961753
118730,-11.563900605083315
118731,-11.535048897575019
118732,-11.502141873345682
118733,-11.55186308354976
118734,13.197278264076004
118735,-11.540592156770515
118736,-11.53560209413079
118737,-11.525639293462614
118738,-11.430749404827937
118739,-11.53841444925548
118740,-11.53166043107458
118741,-11.541325284269147
118742,-11.429266747982195
118743,-11.493954127333533
118744,-11.54356134190797
118745,-19.845270335104658
118746,-11.502372254504056
118747,241.40941170317961
118748,-11.566386376457503
118749,-11.527223995368
118750,-11.536812499364048
118751,-11.525630948928358
118752,-11.554428199522187
118753,-11.515657946106899
118754,-11.510391220526236
118755,-11.44078538441241
118756,-11.528921467123556
118758,-10.588978524342055
118759,-11.523345120888973
118760,-29.85480797206003
118761,-11.210503659675663
118762,-11.491871279084258
118764,-34.43990201734649
118765,-8.801420475539166
118766,-11.525073772299072
118767,-11.519102864147026
118768,-11.550314887704163
118769,-11.504722228045967
118771,-22.8009941830308
118772,-11.476410433363087
118773,-11.161304341257527
118774,-11.521800582765632
118775,303.76283138639775
118776,-11.45623979987329
118777,-11.567499611135135
118778,-11.546773824444541
118779,-11.554849708645744
118780,-11.47379401999928
118781,-11.542934959722373
118782,-11.52132461531952
118783,-11.524692976916722
118784,-11.457132181860942
118785,-11.527153100199625
118786,-11.525644094391076
118787,92.81328658353532
118788,-10.678658802434105
118789,-10.997646994836208
118790,-11.539508229048064
118791,-11.516578936404272
118792,307.91168547931136
118793,-11.317545588847652
118795,-11.546157032371669
118796,-11.543818798610976
118797,-11.51784728277892
118798,-11.545357225103334
118799,-11.524030719000626
118800,-11.493093998866982
118801,-11.517786073405972
118802,-11.540175216726663
118803,-11.531458062161603
118804,91.79140160631327
118805,-11.540594154407113
118806,-11.548552012796804
118807,-11.532335082804266
118808,-22.771559472260847
118810,-11.55180892877754
118811,-11.549733823911406
118812,-11.508921521693432
118813,-11.560700784779158
118814,-11.485967189233392
118815,-11.483926556611301
118816,-11.558914052239832
118817,-11.51369953237218
118818,-11.544839476238101
118819,-11.24644139519483
118820,-11.455100969503768
118821,-11.521354521713617
118822,-11.392923550851934
118823,-11.396746931665437
118824,-11.16116669797699
118825,-11.512672171516437
118826,-11.534537344537382
118827,-11.524402395097443
118828,103.0889721912111
118830,-11.559539709885746
118831,-11.490343617111863
118832,-11.48354858013973
118833,-11.509717496711662
118834,-11.465750175306733
118835,-11.523037204211532
118836,-4.90835377856206
118837,-11.486905804839255
118838,42.93520076138554
118839,-11.537009140112024
118840,-10.374525778524106
118841,-11.528972537735992
118842,-6.09566328812229
118843,586.8125051953956
118844,137.44792381484186
118845,-10.99756021382831
118846,-11.514628645197766
118848,-11.52021833186336
118849,-11.340807745939129
118850,-20.86605296696251
118851,-11.516192754673877
118852,-11.534856480146766
118853,-3.1249212594187017
118854,-11.538962117539052
118855,-21.011784899205917
118856,-11.494492275284077
118857,-11.511859561816083
118858,-11.500310870428116
118859,29.390650105834556
118860,-11.535616020621521
118862,-11.554803009207513
118863,-11.501638027150387
118864,-11.51633114214489
118865,-11.466416614874223
118866,-13.962416324927014
118868,-11.468879218080152
118869,-25.22253826829958
118870,60.103638849968625
118871,-12.813518554339892
118872,-11.503168037422206
118873,-11.544270537929824
118874,-11.513873626176679
118875,-10.064478285350985
118876,-11.516291146887033
118877,-11.52477834610373
118879,-11.4971329490336
118880,-11.547290807608837
118881,-11.53032692281299
118884,-15.433279407088323
118885,-11.541259181621674
118886,-11.53703923910841
118887,-11.505337448579107
118888,-11.473734316897897
118889,-11.490415421336875
118890,-11.534886568024012
118891,-6.2161667556110505
118892,-11.526105027900005
118894,8.54835178086295
118895,-11.515920179489456
118896,-11.569821419050198
118897,-0.9894352570574975
118898,-11.538424622891899
118899,-11.538647945989146
118901,-11.547469157540442
118902,-8.365302040496704
118904,-11.535898781943553
118905,-11.354153641191473
118906,-11.516347929219071
118907,-11.433324814413963
118908,-11.52871215334205
118909,-11.500089787752577
118910,-11.533565780974056
118911,-11.54989724869189
118912,-11.504274437031718
118913,-22.15760399778654
118915,-11.531476245011797
118918,-11.572050715752185
118919,-11.449304397514226
118920,-11.528775295556152
118921,-9.529360086154448
118922,-11.541091545650014
118923,-11.518746948918054
118924,-11.522783584065554
118925,-22.66545484332114
118926,-11.55896241457663
118927,-11.503648409896078
118928,-11.354720544489036
118929,-11.544744757201897
118930,-32.870496863686334
118931,-11.546007902323257
118932,-2.370050001889919
118933,-11.544490208445067
118934,-11.47484415151946
118935,-11.55120866162114
118936,-11.542289909385211
118937,-11.541561695999006
118938,-23.280475113542362
118939,2.361605221636962
118940,-11.525903139551868
118941,-11.535782257449851
118942,-12.722609416629291
118943,7.859470572382157
118945,-11.556700715043219
118946,-33.75498973641555
118947,-11.536038512398422
118948,-17.76366024850506
118949,-11.440088765214815
118950,-11.512137903681566
118951,-11.540339050858353
118952,-5.335641780322064
118953,262.78137577574375
118954,-11.552113132475586
118955,-11.450921451824343
118956,-11.528017243019109
118957,-11.545957216584931
118958,-11.520061101727432
118960,-11.55480871522406
118962,-11.515757562825364
118963,-11.534440174645407
118964,-9.937805575351952
118965,-11.48733829348888
118966,-11.496064024371476
118967,-11.541037552881814
118968,-11.338546062648655
118969,-11.542138594956144
118971,-11.535604273745825
118972,-11.545044391484767
118973,-11.310538834954023
118974,-11.37693838337703
118975,-11.533136581073402
118976,-11.534597294425744
118977,-11.557928663717023
118978,-4.043225374218091
118979,-11.559665396499128
118980,-11.464679860217329
118981,-11.568539701081805
118982,-11.515576297275704
118984,-11.531842460715154
118985,-11.534908413240258
118986,-11.54016803060928
118987,-11.515646411000395
118989,-11.538502139921514
118990,-11.527210249879714
118991,-11.539570365620946
118993,10.14175324659231
118994,-19.072801378275397
118995,-11.536128820546546
118997,-11.556299729322285
118998,-11.448665478004795
118999,-11.53638829870131
119000,-11.547906823200952
119001,-11.515030103876517
119002,-11.480167454704612
119003,-11.527347157589606
119004,-11.524954044062763
119005,-11.48458009111639
119006,-11.541590241581826
119007,-11.478472562163377
119008,44.47829194634153
119009,-11.502731492315805
119010,-11.539291559007124
119011,-11.541516887297439
119012,-9.494687388103216
119013,-11.574278195676694
119014,-11.525739894576386
119015,-11.548361137644374
119016,-7.27399624925602
119017,41.688013824065585
119018,-11.062178996693433
119019,-36.34447846261246
119020,-11.514542569847457
119021,-11.525643724293117
119022,-11.519826448014458
119023,-11.5397713129319
119024,-11.543062881228426
119025,-11.543389553216285
119026,-11.529325500704598
119027,-11.544118719796817
119028,-11.560066315563873
119029,-24.569298444570734
119031,-11.529987970971247
119033,-11.420304323280345
119034,-35.018958539845585
119035,-11.515320716570898
119036,-11.236165102682255
119037,-11.542280116032003
119038,-11.493331713829086
119039,-11.506482345676503
119040,-11.4711825360469
119041,-11.535667297210887
119042,-11.580917659642099
119043,-11.50536283411162
119044,-32.407827803985846
119045,-11.551754761547565
119046,-11.50667738961965
119047,-11.516075010702078
119049,-11.54511908185477
119050,-11.557989391417987
119051,13.962833103144167
119053,-11.515878820908416
119054,-11.521408042464595
119055,-39.22143737948637
119056,-14.311976692953056
119057,-32.564805705406215
119058,-11.535108496462678
119059,-11.430476671368359
119060,-37.89486431403423
119061,27.94757685898995
119062,-11.548132199998305
119063,-11.45647996851782
119064,-11.505609404637251
119065,-11.52652727799781
119066,-18.160672944508413
119067,-11.523216279865316
119068,-11.493203622211878
119069,-11.490050909881827
119071,15.04137912632401
119072,14.48806210742924
119073,-11.554617309104525
119075,-11.52770476285724
119076,-4.840177222142566
119078,-11.515310307009404
119079,-11.403338204664903
119080,-11.578818651094055
119081,-11.541097036859208
119082,-11.371342632927124
119083,-11.519094148744289
119084,-23.251813902743123
119085,-11.526135741205387
119087,-11.532237048920841
119088,-11.539742841969865
119089,-13.01818938576245
119090,-11.51380670629293
119091,-11.523628355120952
119092,-11.557378171913413
119093,10.821321205589742
119094,-11.544878831115362
119095,-11.389833654727155
119096,-35.67239058058503
119097,-20.89605321142215
119098,-26.59247686876383
119099,-11.533128170894107
119100,189.3357502946424
119101,-11.47792647815109
119102,-11.553827931947572
119103,-11.541954589126593
119105,-11.546604918045116
119106,-11.540190097836815
119107,-11.482953940977522
119108,-11.56784186731624
119109,158.64859795514946
119110,-11.537901815701332
119111,-11.53603695443759
119112,15.449331872921412
119113,-11.474017094397722
119115,-11.573331199064992
119116,-11.545771743985076
119117,-11.513276153942508
119118,-11.516304252019323
119119,-11.532626111843467
119121,-11.529611539402048
119122,22.054894657997842
119123,-11.466968494565739
119124,-15.22304233883515
119125,-11.545138930101002
119126,-11.443081877099
119127,-23.663550145996858
119128,-17.8405538535666
119129,-11.546478713380132
119130,-11.460139748719651
119131,-7.510809812091723
119132,271.77922562611036
119133,-11.499602723061576
119134,-11.452186763232094
119135,-11.503611891837982
119136,-11.546935358637125
119137,-11.533340463337382
119138,-11.55684744525483
119139,-11.53576845205194
119140,-11.475977281653194
119141,-11.531977677468067
119142,-11.521710993103511
119143,-11.503129418388205
119144,-27.19049136256072
119146,-11.566489781640687
119147,-11.495371236077613
119148,-24.04035981078314
119149,-11.535045937679428
119150,-10.743391175793091
119151,-11.554880661399421
119152,-10.239763804127001
119153,-15.7563339802372
119155,-11.57108645983236
119156,-11.420544598445863
119157,-11.563427751019265
119158,-11.538770177799497
119159,-11.358001083738639
119160,-31.413359701583204
119161,-11.521432164763356
119162,-11.556741215135396
119163,-11.513240803555993
119164,-15.19470869769524
119165,-14.697026844437575
119166,-28.424873051325374
119167,-11.529569255355984
119168,-11.53208137315676
119169,-11.494767359760989
119170,-28.36082247118973
119172,-11.533708538480525
119173,-11.495978407091325
119174,-11.531192594657083
119175,-11.397009116559184
119176,-16.213782271639968
119177,-11.525763427961374
119178,-11.014279180723378
119180,-11.534947691387229
119181,-26.915920149735562
